V0 Latitude,V0 Longitude,V1 Latitude,V1 Longitude,V2 Latitude,V2 Longitude,V3 Latitude,V3 Longitude
47.853,-152.688,42.2249,-152.263,42.4938,-151.282,48.1483,-151.618
84.1002,-156.881,78.5188,-153.176,78.8886,-149.593,84.5013,-149.943
-25.6465,-156.613,-31.297,-156.896,-31.5459,-156.013,-25.863,-155.768
18.4171,-156.819,12.7435,-156.699,12.8278,-155.9,18.5395,-156.002
57.6651,-152.835,52.052,-152.229,52.3633,-151.07,58,-151.517
-79.4298,-153.712,-84.9765,-160.701,-85.4608,-152.431,-79.8485,-149.682
-16.6386,-162.021,-22.3025,-162.205,-22.4943,-161.377,-16.7945,-161.212
-36.241,-161.943,-41.8704,-162.346,-42.1776,-161.367,-36.5203,-161.027
43.4097,-160.358,37.7691,-159.949,38.0323,-158.988,43.703,-159.325
37.1145,-162.456,31.4618,-162.124,31.69,-161.214,37.376,-161.494
13.5274,-152.449,7.853,-152.384,7.8971,-151.603,13.6095,-151.658
78.6538,19.919,73.0727,22.4406,73.4806,24.934,79.0891,23.5328
-74.3695,26.1044,-79.9692,23.7066,-80.3942,28.0108,-74.768,28.9325
54.2889,22.1665,48.6665,22.8348,49.0206,23.9942,54.6664,23.4547
-55.9398,20.5536,-61.557,19.7362,-61.9383,21.2977,-56.298,21.9062
74.3572,16.7022,68.7658,18.442,69.1786,20.4939,74.7942,19.4101
2.0671,-157.804,-3.613,-157.825,-3.6608,-157.038,2.0593,-157.016
-66.4812,-157.839,-72.0686,-159.315,-72.4841,-157.016,-66.8723,-156.046
51.1589,21.1845,45.5304,21.7823,45.8738,22.888,51.527,22.3982
-18.6906,-155.561,-24.3518,-155.773,-24.5554,-154.934,-18.8591,-154.747
-65.3145,28.3232,-70.9305,27.1067,-71.3405,29.4463,-65.7021,30.1848
-6.3775,-160.999,-12.054,-161.09,-12.1694,-160.289,-6.4537,-160.206
60.8875,20.8904,55.2771,21.7502,55.6548,23.0739,61.2872,22.4125
-84.7189,37.8954,-88.7108,103.136,-88.5845,140.486,-84.3129,48.1955
62.5713,-152.947,56.965,-152.208,57.2936,-150.91,62.9224,-151.426
-11.2717,-160.971,-16.9431,-161.106,-17.0959,-160.295,-11.3867,-160.173
87.0834,-158.979,81.511,-151.883,81.8721,-147.001,87.4794,-144.346
-85.3673,-164.77,-89.7749,144.582,-89.1911,64.6002,-85.7529,-155.716
-17.5154,-157.71,-23.1782,-157.908,-23.3749,-157.075,-17.6766,-156.9
52.1654,23.2774,46.5391,23.8984,46.8836,25.0164,52.5337,24.5082
-13.7929,-155.576,-19.4603,-155.742,-19.6296,-154.924,-13.9256,-154.778
50.5785,16.9245,44.9483,17.5119,45.2953,18.6182,50.9519,18.1384
-50.9533,-161.93,-56.5576,-162.606,-56.9242,-161.326,-51.2968,-160.796
-70.2441,25.8069,-75.9395,29.2432,-75.8687,33.6348,-69.8887,28.3291
-16.7111,-163.098,-22.3745,-163.283,-22.5673,-162.455,-16.8679,-162.29
-21.0656,-160.922,-26.7227,-161.15,-26.9439,-160.3,-21.2525,-160.1
8.2939,-161.095,2.6113,-161.056,2.6157,-160.261,8.339,-160.293
-7.7225,-157.752,-13.3967,-157.86,-13.522,-157.059,-7.8093,-156.962
62.9435,-160.84,57.3348,-159.987,57.6887,-158.627,63.3217,-159.245
-58.0208,-158.774,-63.618,-159.7,-64.0093,-158.107,-58.3893,-157.422
-64.6329,26.0807,-70.2466,24.8839,-70.6558,27.1258,-65.0194,27.8804
-40.6688,-160.862,-46.2911,-161.332,-46.6187,-160.286,-40.97,-159.895
49.1933,26.5074,43.5613,27.0743,43.8903,28.1424,49.5469,27.6689
-31.2124,-154.473,-36.8539,-154.826,-37.1346,-153.891,-31.4624,-153.59
-37.1075,-157.662,-42.7378,-158.087,-43.0498,-157.086,-37.3915,-156.729
-35.4414,-156.599,-41.0751,-157.003,-41.3788,-156.021,-35.7163,-155.681
56.9682,-155.053,51.3536,-154.441,51.6675,-153.289,57.3063,-153.748
89.3217,166.777,85.6259,20.7771,86.0257,30.5076,89.6913,-89.6207
32.1528,-163.481,26.4914,-163.204,26.687,-162.328,32.3837,-162.563
62.463,-157.449,56.8553,-156.657,57.1961,-155.337,62.8276,-155.905
77.1431,-158.512,71.5535,-156.683,71.9313,-154.422,77.5466,-155.328
89.0791,-25.0654,85.6863,-154.213,86.0276,-144.145,89.8232,19.8339
-76.8261,21.5101,-82.4108,18.1655,-82.839,23.6637,-77.2227,24.7497
-83.0561,22.4929,-88.5769,3.8331,-89.0431,37.8561,-83.4418,28.7511
-25.6701,-152.347,-31.3208,-152.639,-31.5679,-151.754,-25.8844,-151.502
-81.7135,21.3646,-87.2689,11.7064,-87.7184,27.5573,-82.1043,26.5324
-75.5555,25.5675,-81.2768,28.6637,-81.1333,35.4315,-75.3735,29.6827
64.6262,17.5445,59.0205,18.554,59.4144,20.021,65.0427,19.2776
-84.9683,-157.441,-89.5665,-80.9674,-89.3666,176.789,-85.383,-148.788
20.3101,-159.013,14.6364,-158.869,14.7377,-158.057,20.4496,-158.181
-54.9804,19.4608,-60.5976,18.6738,-60.9748,20.1813,-55.3345,20.7749
26.5272,-157.972,20.8616,-157.772,21.0085,-156.942,26.7102,-157.113
33.6413,-160.231,27.9843,-159.947,28.1858,-159.07,33.8767,-159.311
-52.9596,-155.587,-58.5665,-156.355,-58.945,-154.971,-53.314,-154.376
-67.8125,-158.903,-73.3972,-160.494,-73.8139,-158.033,-68.2045,-157.019
18.9849,-160.092,13.3091,-159.957,13.401,-159.146,19.1156,-159.262
88.9683,-179.216,83.4624,-155.56,83.8299,-149.081,89.3958,-127.714
8.5992,-156.759,2.9491,-156.724,2.955,-155.939,8.6486,-155.969
-75.2166,-155.154,-80.7901,-158.486,-81.2383,-153.992,-75.6273,-152.296
37.2638,-164.633,31.6103,-164.292,31.8427,-163.375,37.5299,-163.662
-78.7924,-170.783,-84.6848,-172.268,-83.8497,-170.483,-79.0066,-165.554
-80.095,-155.725,-85.6372,-163.592,-86.1227,-154.083,-80.5106,-151.441
71.6759,24.2633,66.0841,25.7557,66.4782,27.5454,72.0915,26.5241
-45.889,28.2391,-51.5374,27.6929,-51.8869,28.9802,-46.2111,29.4078
-52.6464,27.1607,-58.2809,26.458,-58.6571,27.9474,-52.9978,28.473
65.1518,16.4486,59.5467,17.4848,59.9442,18.9778,65.5721,18.2202
84.1433,-159.547,78.5645,-155.546,78.9427,-151.92,84.5562,-152.52
-11.8147,-163.125,-17.4852,-163.265,-17.6429,-162.452,-11.9346,-162.326
69.3967,-154.33,63.7985,-153.295,64.1494,-151.697,69.7699,-152.344
66.7776,22.6632,61.177,23.7876,61.5655,25.3185,67.187,24.4996
-52.7161,24.959,-58.3471,24.246,-58.7226,25.721,-53.0669,26.2587
67.1415,19.5103,61.5403,20.6477,61.9358,22.2128,67.5588,21.3969
74.3105,22.8779,68.7226,24.6486,69.1221,26.6435,74.7328,25.5002
86.269,13.7388,80.7337,22.7014,81.1411,27.1886,86.7469,24.5577
82.4664,-163.638,76.8864,-160.189,77.2831,-156.964,82.8982,-158.115
82.1909,-154.756,76.6052,-152.036,76.9719,-148.98,82.5847,-149.564
47.3087,25.4953,41.673,26.0253,41.9946,27.0688,47.6558,26.6231
27.5656,-154.701,21.9043,-154.503,22.0549,-153.681,27.7508,-153.849
-45.5714,-160.858,-51.1853,-161.416,-51.5331,-160.274,-45.8944,-159.822
58.0603,-160.669,52.4444,-159.971,52.7799,-158.758,58.421,-159.288
44.8773,-153.756,39.2441,-153.368,39.4999,-152.421,45.1609,-152.734
67.4774,-153.105,61.8769,-152.185,62.2201,-150.69,67.8425,-151.285
7.9711,-154.588,2.2929,-154.565,2.2933,-153.784,8.0106,-153.803
-10.9542,-156.661,-16.6251,-156.799,-16.7742,-155.991,-11.0659,-155.867
-59.9121,-152.543,-65.5109,-153.623,-65.9138,-151.877,-60.2903,-151.087
-2.029,-163.186,-7.7096,-163.237,-7.791,-162.441,-2.0701,-162.392
-61.5884,-157.76,-67.182,-158.874,-67.5848,-157.045,-61.9681,-156.253
-55.0221,-156.652,-60.6257,-157.479,-61.0103,-156.017,-55.3831,-155.387
-84.2995,-155.346,-89.6565,36.9923,-89.4592,-108.032,-84.7214,-147.728
78.2588,16.9938,72.6747,19.3868,73.0889,21.8629,78.7008,20.5493
61.8694,-155.175,56.2618,-154.432,56.5937,-153.146,62.2244,-153.677
40.0734,-155.907,34.4307,-155.568,34.6641,-154.661,40.3371,-154.941
-60.5657,-154.625,-66.1629,-155.718,-66.5666,-153.937,-60.9453,-153.146
-64.2504,-159.887,-70.4168,-160.898,-69.8378,-159.216,-64.6329,-158.256
64.0263,21.7921,58.4209,22.7761,58.805,24.1998,64.4316,23.4632
7.8213,-162.174,2.1383,-162.139,2.1387,-161.343,7.8627,-161.371
36.3085,-158.067,30.6576,-157.762,30.8721,-156.876,36.5554,-157.131
-73.9235,17.109,-79.5066,14.6861,-79.9255,18.5478,-74.3158,19.6981
-71.3723,-157.973,-76.9532,-160.098,-77.3811,-156.964,-71.7723,-155.731
-18.8289,-153.421,-24.4896,-153.638,-24.693,-152.798,-18.9972,-152.608
-60.8465,-163.034,-66.4358,-164.061,-66.8302,-162.332,-61.219,-161.597
20.367,-153.567,14.6978,-153.439,14.7949,-152.644,20.5007,-152.753
-5.4638,-159.924,-11.1407,-160.008,-11.2487,-159.21,-5.5324,-159.133
-69.8186,-162.588,-75.0788,-166.824,-75.0166,-163.062,-69.2662,-160.822
-45.2478,-152.389,-50.8674,-152.975,-51.2166,-151.813,-45.5705,-151.337
-86.8163,24.8612,-88.1426,-177.522,-88.7081,-154.663,-87.1498,39.5305
-50.7414,28.2562,-56.3808,27.6074,-56.7499,29.0345,-51.085,29.5255
-55.4914,23.8575,-61.1155,23.0605,-61.4992,24.6395,-55.8512,25.2275
15.5899,-155.713,9.9149,-155.622,9.9763,-154.831,15.6898,-154.909
-51.799,-157.684,-57.4056,-158.404,-57.7785,-157.074,-52.148,-156.512
-56.6942,-157.713,-62.2942,-158.595,-62.6829,-157.062,-57.0599,-156.401
25.2679,-153.596,19.6045,-153.423,19.7376,-152.613,25.4362,-152.76
22.3949,-163.379,16.7205,-163.206,16.8419,-162.376,22.5551,-162.525
41.199,-158.124,35.5563,-157.759,35.801,-156.831,41.4742,-157.133
-59.8636,19.4419,-65.4725,18.4727,-65.8637,20.2329,-60.2327,20.9248
0.7483,-158.878,-4.9321,-158.909,-4.9902,-158.119,0.7302,-158.089
38.5257,-160.29,32.8767,-159.947,33.1104,-159.034,38.7913,-159.32
87.9358,2.2379,82.4358,18.551,82.8474,24.2111,88.4606,23.0623
13.5231,-156.787,7.8163,-156.71,7.8658,-155.918,13.6077,-155.985
76.4298,-173.512,70.4141,-168.554,70.7727,-165.916,76.495,-168.955
-69.2429,16.0808,-74.8321,14.4368,-75.2415,17.1227,-69.6295,18.1026
89.2114,-33.818,83.9117,16.2081,84.323,23.3759,89.8868,79.0607
35.0715,-153.664,29.4223,-153.394,29.6215,-152.534,35.3023,-152.759
76.1309,-164.152,70.5399,-162.299,70.9363,-160.093,76.5546,-161.124
52.7589,-152.753,47.1386,-152.246,47.43,-151.189,53.0752,-151.578
5.797,-155.659,0.1179,-155.652,0.1007,-154.87,5.8194,-154.874
-84.8665,177.11,-88.7108,103.136,-88.5845,140.486,-83.9638,-178.642
-16.168,-160.945,-21.8324,-161.126,-22.0206,-160.299,-16.3199,-160.138
-69.4998,26.0913,-75.1066,24.4856,-75.5247,27.4112,-69.8945,28.276
-23.5884,-155.549,-29.2421,-155.812,-29.4778,-154.943,-23.7907,-154.714
-4.1451,-158.85,-9.8226,-158.924,-9.92,-158.129,-4.2031,-158.061
-21.6097,-163.074,-27.265,-163.307,-27.4905,-162.456,-21.8012,-162.25
-67.6265,-155.807,-73.214,-157.443,-73.6362,-154.967,-68.0228,-153.908
-64.2407,18.3211,-69.8409,17.1167,-70.2417,19.201,-64.6196,20.0056
-62.8627,-153.632,-68.4659,-155.267,-68.9311,-153.378,-63.249,-152.036
50.7029,15.8567,45.0728,16.4468,45.4221,17.5573,51.0786,17.0762
11.853,-157.863,6.1739,-157.799,6.2061,-157.008,11.9249,-157.061
42.4792,-161.441,36.8363,-161.04,37.0964,-160.084,42.77,-160.416
37.598,-161.372,31.9467,-161.037,32.1763,-160.128,37.8603,-160.409
61.9032,22.9443,56.2946,23.8431,56.6713,25.1897,62.3012,24.5014
85.4571,35.4962,79.7489,28.3662,79.6655,34.2228,85.1674,47.8388
47.6879,20.1887,42.0525,20.719,42.3817,21.7752,48.0437,21.3345
5.6404,-158.908,-0.041,-158.897,-0.059,-158.107,5.6627,-158.115
-60.454,28.2964,-66.0773,27.3396,-66.4766,29.2426,-60.8304,29.888
-45.8862,-164.066,-51.4969,-164.623,-51.8449,-163.487,-46.2101,-163.035
65.0631,14.2957,59.4709,15.3537,59.8723,16.8511,65.4999,16.0546
-70.0803,-161.036,-75.6602,-162.87,-76.0784,-160.064,-70.4731,-158.971
64.5516,23.8441,58.9477,24.8585,59.3295,26.2931,64.9541,25.533
46.2991,21.2773,40.7076,21.7841,41.0296,22.8207,46.6475,22.3955
28.7564,-160.18,23.0921,-159.949,23.2591,-159.1,28.9592,-159.298
15.4665,-153.541,9.793,-153.457,9.8524,-152.672,15.5639,-152.744
22.9505,-161.214,17.2779,-161.039,17.4021,-160.213,23.1127,-160.363
42.4426,23.4633,-51.4048,23.2993,-51.7521,24.5555,42.7704,24.5196
72.2506,-157.966,66.6552,-156.669,67.0238,-154.863,72.643,-155.643
-79.9129,28.5147,-85.5045,23.4444,-85.9302,33.313,-80.3046,32.9309
0,0,-51.2638,18.9241,-51.6065,20.1405,0,0
61.4067,-164.09,55.7949,-163.263,56.1522,-161.935,61.7895,-162.549
70.3941,15.925,64.3304,15.3279,64.7553,17.054,70.4914,18.5628
44.33,26.6072,-48.5912,26.6376,-48.9276,27.8534,44.6635,27.6869
56.6266,-162.833,51.0075,-162.157,51.3427,-160.967,56.9881,-161.489
-50.0485,26.0542,-55.6861,25.4124,-56.0526,26.804,-50.3891,27.2964
79.2019,-155.262,73.6137,-153.234,73.9822,-150.729,79.5955,-151.519
72.7083,-161.459,67.1129,-160.043,67.4951,-158.171,73.1153,-159.038
-55.8579,-161.941,-61.455,-162.764,-61.8368,-161.3,-56.2174,-160.679
74.9939,14.5095,69.4029,16.3302,69.8211,18.4573,75.4371,17.3499
81.7549,16.6915,76.1803,20.249,76.594,23.3171,82.2034,21.6969
17.7549,-164.419,12.0756,-164.29,12.1598,-163.473,17.8794,-163.584
64.2954,-159.776,58.6892,-158.884,59.044,-157.481,64.6741,-158.115
-26.5102,-163.052,-32.157,-163.336,-32.4125,-162.454,-26.7339,-162.207
58.933,26.2038,53.3195,27.0098,53.6837,28.2646,59.3186,27.6277
66.8802,-162.148,61.2768,-161.109,61.647,-159.58,67.2747,-160.299
-72.1745,31.2317,-77.9174,33.6863,-77.8122,38.8347,-71.964,34.6006
-11.622,-154.51,-17.2918,-154.657,-17.4448,-153.848,-11.7378,-153.717
-33.5279,-158.734,-39.1638,-159.107,-39.4576,-158.154,-33.7923,-157.837
14.0979,-160.053,8.4183,-159.964,8.4705,-159.163,14.19,-159.24
72.3832,-153.352,66.7878,-152.153,67.1426,-150.371,72.7601,-151.051
-77.3941,-156.333,-82.9594,-160.788,-83.4157,-154.932,-77.8055,-152.994
65.7278,20.6047,60.1539,21.7104,60.5444,23.2076,66.1641,22.3502
65.8265,-158.69,60.0301,-158.099,60.2224,-156.531,65.4599,-156.958
50.5131,14.7817,44.8825,15.37,45.2325,16.4789,50.8897,15.9988
30.1695,-153.628,24.5127,-153.408,24.68,-152.577,30.3702,-152.762
-20.7488,-156.626,-26.4068,-156.858,-26.6248,-156.007,-20.9324,-155.805
-65.7525,-163.079,-71.3358,-164.421,-71.7416,-162.27,-66.1358,-161.381
32.7162,-161.314,27.057,-161.036,27.2537,-160.162,32.9475,-160.397
49.7809,-153.817,44.1557,-153.355,44.4358,-152.343,50.0872,-152.707
-57.5041,27.1741,-63.1305,26.3237,-63.5221,28.0354,-57.8722,28.6387
-84.1175,26.1771,-89.657,141.319,-89.0641,77.9051,-84.4928,33.8087
41.9065,-163.612,36.2615,-163.211,36.522,-162.254,42.1986,-162.587
35.1763,-155.858,29.5255,-155.577,29.7288,-154.708,35.4117,-154.944
71.2751,-169.679,65.9622,-166.608,65.527,-164.8,71.5755,-166.806
-53.1234,-158.746,-58.7272,-159.498,-59.1035,-158.126,-53.4762,-157.545
46.8715,-162.608,41.2357,-162.134,41.523,-161.121,47.1882,-161.507
-72.5114,-155.99,-78.0913,-158.425,-78.5274,-154.958,-72.9167,-153.58
83.3354,21.1945,77.7765,26.0382,78.1806,29.4002,83.7829,27.1564
64.4929,-154.13,58.8889,-153.313,59.2262,-151.941,64.8527,-152.502
-80.4658,-163.655,-86.0107,-171.087,-86.4662,-161.047,-80.8631,-159.398
61.5035,-162.999,55.8921,-162.176,56.2471,-160.851,61.8837,-161.46
-21.4183,-154.484,-27.0753,-154.726,-27.2965,-153.872,-21.6053,-153.661
-50.138,-152.422,-55.7504,-153.126,-56.1194,-151.83,-50.4817,-151.273
-80.3717,-162.607,-85.9179,-169.929,-86.3747,-160.071,-80.7703,-158.37
64.5621,-156.395,58.9577,-155.543,59.3018,-154.155,64.9293,-154.747
-52.4278,21.6596,-58.052,20.9456,-58.423,22.3761,-52.7746,22.9234
47.7804,-157.112,42.1498,-156.658,42.428,-155.659,48.0863,-156.023
49.6352,-159.36,44.0062,-158.857,44.3001,-157.819,49.9567,-158.221
86.358,-160.557,80.7861,-154.336,81.1573,-149.828,86.7692,-149.031
-53.0891,-153.492,-58.6968,-154.279,-59.0768,-152.882,-53.4443,-152.272
66.7705,-155.348,61.1692,-154.423,61.5163,-152.95,67.1403,-153.566
-40.9789,-164.074,-46.5983,-164.544,-46.9269,-163.503,-41.2816,-163.112
76.1774,27.1398,70.3231,22.6961,70.2785,25.2496,75.5267,30.0952
-70.6579,-163.16,-76.2352,-165.049,-76.6517,-162.161,-71.0493,-161.059
-57.8505,-155.63,-63.4505,-156.579,-63.845,-154.972,-58.2213,-154.267
57.1208,-161.748,51.5029,-161.067,51.8374,-159.871,57.4812,-160.393
71.1554,22.7267,65.0186,21.6623,65.4438,23.3764,71.1536,25.4526
-81.9366,24.9413,-87.5013,15.0381,-87.9427,33.1145,-82.3258,30.3952
-11.7422,-162.047,-17.413,-162.186,-17.5697,-161.374,-11.8613,-161.248
-47.7912,27.1476,-53.4347,26.5589,-53.7925,27.8906,-48.1223,28.3478
70.1319,15.0611,64.5336,16.3942,64.9442,18.1444,70.5655,17.2394
37.365,-154.78,31.7186,-154.48,31.9337,-153.6,37.611,-153.849
-48.2251,-158.731,-53.8364,-159.354,-54.1955,-158.138,-48.5598,-157.641
53.177,-160.541,47.5532,-159.96,47.8674,-158.855,53.5178,-159.311
-55.0262,-152.471,-60.6317,-153.331,-61.0185,-151.851,-55.3883,-151.193
31.4179,-158.017,25.7593,-157.766,25.9411,-156.912,31.6341,-157.124
-65.4516,-154.722,-71.0426,-156.158,-71.4604,-153.947,-65.844,-152.976
-15.8514,-156.642,-21.5163,-156.826,-21.7009,-156,-15.9999,-155.837
17.7677,-154.639,12.0954,-154.532,12.1733,-153.74,17.8833,-153.831
-49.6718,16.2125,-55.294,15.5682,-55.6506,16.8654,-50.0042,17.3761
60.2197,14.5277,54.6075,15.3695,54.9948,16.6956,60.6309,16.05
-60.2785,-160.901,-65.8706,-161.913,-66.2656,-160.203,-60.6511,-159.475
44.9709,-155.965,39.3364,-155.561,39.5973,-154.604,45.2602,-154.931
60.8096,-158.505,55.1504,-157.766,55.4887,-156.492,61.0018,-156.906
79.8562,13.4125,74.2737,16.2074,74.6961,18.9613,80.3091,17.5734
-84.7733,-162.558,-89.6154,7.3767,-89.4091,-103.07,-85.166,-154.504
49.9399,24.3841,44.3093,24.961,44.6435,26.0417,50.2986,25.5632
-43.1734,-155.544,-48.7951,-156.076,-49.1353,-154.966,-43.4872,-154.53
-62.1792,21.6355,-67.7882,20.558,-68.1878,22.5111,-62.5564,23.2466
51.7493,-162.708,46.122,-162.143,46.4347,-161.054,52.0897,-161.503
85.1083,177.35,79.4918,-169.006,79.7023,-163.389,85.3883,-170.544
-64.1326,17.2339,-69.7314,16.037,-70.1309,18.0978,-64.5104,18.902
25.3828,-155.778,19.7178,-155.597,19.8538,-154.78,25.5546,-154.934
38.0425,-152.593,32.3985,-152.295,32.6143,-151.416,38.2885,-151.662
76.6368,-163.105,71.0467,-161.201,71.4405,-158.949,77.0579,-159.979
-28.4857,-155.54,-34.1314,-155.858,-34.3968,-154.95,-28.7196,-154.677
0,0,-51.0096,14.5967,-51.349,15.7821,0,0
-62.3646,27.1899,-68.242,28.82,-67.6514,30.5732,-62.7461,28.8683
-58.6599,22.7504,-64.2767,21.8381,-64.6685,23.5678,-59.0286,24.2196
-80.2394,-164.637,-85.7869,-171.526,-86.2369,-162.073,-80.6352,-160.501
88.122,4.1129,82.6752,24.9681,83.08,30.5753,88.6815,25.0521
-50.6256,23.8573,-56.2586,23.1961,-56.6256,24.5874,-50.9673,25.0966
-57.3008,21.6471,-62.9191,20.787,-63.3057,22.4279,-57.6644,23.0552
-65.1348,24.3688,-71.0461,26.6894,-70.7403,29.4199,-65.593,26.0968
-1.7839,-164.266,-7.4646,-164.314,-7.5444,-163.518,-1.8231,-163.471
88.646,-179.71,83.1408,-159.288,83.5261,-153.038,89.1273,-143.906
49.0718,19.0965,43.4389,19.6524,43.7759,20.7304,49.4352,20.2723
-26.2649,-164.125,-31.9116,-164.406,-32.166,-163.527,-26.4875,-163.282
89.1364,-27.3369,85.6866,-162.088,86.0641,-151.745,89.8111,47.6442
76.5713,-156.06,70.9807,-154.398,71.3494,-152.225,76.9642,-153.039
-9.0315,-153.444,-14.7034,-153.57,-14.8366,-152.77,-9.127,-152.658
59.4088,-159.596,53.7956,-158.871,54.1329,-157.629,59.7709,-158.171
-49.5827,18.386,-55.2082,17.7447,-55.5659,19.0539,-49.9157,19.5602
66.3802,-163.228,60.7758,-162.202,61.1475,-160.689,66.7767,-161.406
-64.346,16.1342,-69.9429,14.9205,-70.3422,16.9889,-64.7236,17.8047
12.707,-162.212,7.0254,-162.132,7.0668,-161.33,12.789,-161.398
54.6848,-153.894,49.0672,-153.342,49.3691,-152.244,55.0113,-152.664
-55.5964,28.275,-61.2273,27.495,-61.6129,29.1163,-55.9581,29.6795
46.7824,-163.695,41.1459,-163.218,41.4349,-162.203,47.101,-162.591
-71.9412,21.5754,-77.5354,19.5817,-77.9547,22.9468,-72.3355,23.9618
32.3885,-164.571,26.7271,-164.289,26.9256,-163.408,32.6226,-163.648
-59.3519,18.3512,-64.9599,17.404,-65.3487,19.1208,-59.7187,19.8039
-15.8739,-152.358,-21.5383,-152.548,-21.7208,-151.724,-16.0204,-151.556
-51.0623,20.5649,-56.6885,19.8884,-57.0536,21.2613,-51.4029,21.7867
37.03,-163.542,31.3767,-163.207,31.6059,-162.295,37.2929,-162.577
74.3566,-156.988,68.7638,-155.54,69.1327,-153.577,74.7495,-154.378
-21.537,-161.997,-27.1927,-162.229,-27.4173,-161.378,-21.7276,-161.173
71.1539,-164.667,65.556,-163.33,65.9444,-161.544,71.5677,-162.408
56.0219,21.0615,50.4024,21.7718,50.7645,22.9702,56.407,22.4042
-6.7238,-154.526,-12.3978,-154.63,-12.514,-153.835,-6.8017,-153.742
-30.5665,-152.348,-36.2097,-152.698,-36.4858,-151.768,-30.8116,-151.47
51.6577,-163.796,46.0298,-163.228,46.3444,-162.137,52.0003,-162.588
-65.5666,21.3196,-71.5111,23.5898,-71.2765,26.4725,-66.0708,22.96
-83.8204,17.6947,-89.2262,-22.0806,-89.7453,65.7317,-84.2034,24.5274
-81.1489,-158.765,-86.6797,-168.738,-87.1671,-156.308,-81.5568,-154.03
8.6262,-152.429,2.9494,-152.405,2.9548,-151.628,8.6704,-151.647
52.1741,25.3831,46.548,26.0079,46.89,27.1228,52.5396,26.6095
-69.1322,18.2757,-74.7248,16.6508,-75.1356,19.3526,-69.5201,20.3123
84.0664,18.6218,78.509,24.0006,78.9152,27.6009,84.5194,25.377
23.3315,-152.497,17.6661,-152.345,17.7844,-151.544,23.4853,-151.672
89.2114,-33.818,85.1768,-163.187,85.5642,-153.982,89.8868,79.0607
27.5121,-164.515,21.8434,-164.287,22.0057,-163.434,27.7118,-163.629
67.357,-157.653,61.7557,-156.661,62.1119,-155.144,67.7365,-155.809
88.9488,-173.703,83.4221,-153.028,83.7796,-146.635,89.3338,-124.14
-64.7495,19.4136,-70.3507,18.1763,-70.7537,20.3253,-65.1305,21.1398
52.6745,-157.197,47.0521,-156.655,47.3539,-155.579,53.0024,-156.002
-38.4143,-153.418,-44.0444,-153.875,-44.3625,-152.846,-38.7041,-152.465
-29.9492,-159.814,-35.5911,-160.14,-35.8656,-159.225,-30.193,-158.945
-78.8226,16.9634,-84.3918,12.262,-84.8234,19.4874,-79.2156,20.6643
78.4571,23.9192,72.879,26.4819,73.2801,28.9106,78.8856,27.4097
86.3659,-169.057,80.8116,-161.491,81.2116,-156.835,86.8223,-157.305
-38.427,-158.727,-44.0545,-159.169,-44.3726,-158.151,-38.7175,-157.782
49.8686,-156.036,44.2423,-155.555,44.528,-154.532,50.181,-154.912
-13.9304,-153.431,-19.5973,-153.601,-19.7665,-152.785,-14.0631,-152.634
57.4088,19.9602,51.7917,20.7082,52.16,21.9422,57.8004,21.353
17.591,-162.252,11.9125,-162.127,11.9944,-161.315,17.7126,-161.422
25.1985,-159.054,19.5302,-158.863,19.6692,-158.035,25.3742,-158.198
82.0329,-159.721,76.4503,-156.71,76.833,-153.641,82.447,-154.572
22.6665,-154.669,16.9991,-154.517,17.1142,-153.712,22.8178,-153.842
47.012,-164.792,41.3755,-164.306,41.6677,-163.284,47.334,-163.68
-65.6659,-162.013,-71.2504,-163.356,-71.6571,-161.204,-66.0498,-160.314
-45.8961,-154.496,-51.514,-155.088,-51.866,-153.914,-46.2222,-153.436
-1.8256,-154.545,-7.5026,-154.605,-7.5806,-153.82,-1.8645,-153.764
-82.0849,-170.548,-87.0729,151.653,-87.818,169.206,-82.4001,-162.993
76.5348,21.4555,70.9503,23.5544,71.3543,25.7735,76.9633,24.5022
86.1273,178.809,80.2229,-177.217,80.4674,-170.986,85.2708,-178.05
74.2999,-154.649,68.7068,-153.271,69.0683,-151.331,74.6844,-152.069
83.5261,17.3603,77.9617,22.1076,78.3713,25.5834,83.978,23.6396
-82.4883,-159.981,-87.9797,-176.885,-88.5037,-156.019,-82.8923,-154.407
88.7784,-10.0965,83.4046,22.8981,83.809,29.2002,89.4156,23.8303
-59.241,17.2654,-64.8477,16.3236,-65.2352,18.0231,-59.6066,18.7051
